State_Name,District_Name,Season,Crop,Yield
Bihar,VAISHALI,Autumn,Maize,2.12102076489304
Bihar,VAISHALI,Autumn,Rice,1.13512868968005
Bihar,VAISHALI,Kharif,Blackgram,0.73046875
Bihar,VAISHALI,Kharif,Jute,9.27652133934609
Bihar,VAISHALI,Kharif,Maize,1.72623941288746
Bihar,VAISHALI,Kharif,Rice,1.59253485432041
Bihar,VAISHALI,Rabi,Maize,2.87011979804606
Bihar,VAISHALI,Summer,Maize,3.15500506245333
Bihar,VAISHALI,Summer,Rice,1.60428990394999
Bihar,VAISHALI,Whole Year,Banana,14.2980053116901
Bihar,VAISHALI,Winter,Rice,1.21301778015177
Chandigarh,CHANDIGARH,Kharif,Maize,2.26479289940828
Chandigarh,CHANDIGARH,Kharif,Rice,4.70384615384615
Chhattisgarh,BALOD,Kharif,Maize,1.35542550642128
Chhattisgarh,BALOD,Kharif,Rice,1.84264846919017
Chhattisgarh,BALOD,Whole Year,Banana,25.0305555555556
Chhattisgarh,BALODA BAZAR,Kharif,Maize,1.53612630405903
Chhattisgarh,BALODA BAZAR,Kharif,Rice,1.49011891391815
Chhattisgarh,BALODA BAZAR,Whole Year,Banana,36.627886002886
Chhattisgarh,BALRAMPUR,Kharif,Cotton,0.583333333333333
Chhattisgarh,BALRAMPUR,Kharif,Maize,1.8132036238437
Chhattisgarh,BALRAMPUR,Kharif,Rice,1.70401482138787
Chhattisgarh,BALRAMPUR,Rabi,Maize,3.54545454545455
Chhattisgarh,BALRAMPUR,Summer,Maize,1.83464566929134
Chhattisgarh,BALRAMPUR,Whole Year,Banana,23.2970779220779
Chhattisgarh,BALRAMPUR,Whole Year,Cotton,0.166666666666667
Chhattisgarh,BASTAR,Kharif,Cotton,0.706153846153846
Chhattisgarh,BASTAR,Kharif,Maize,1.76280214282229
Chhattisgarh,BASTAR,Kharif,Rice,1.34822576163433
Chhattisgarh,BASTAR,Whole Year,Banana,46.7494028011934
Chhattisgarh,BASTAR,Whole Year,Papaya,45.5857142857143
Chhattisgarh,BEMETARA,Kharif,Cotton,0.888888888888889
Chhattisgarh,BEMETARA,Kharif,Maize,1.26135249554367
Chhattisgarh,BEMETARA,Kharif,Rice,1.66291527202853
Chhattisgarh,BEMETARA,Whole Year,Banana,24.9202497952498
Chhattisgarh,BEMETARA,Whole Year,Cotton,1.23569794050343
Chhattisgarh,BIJAPUR,Kharif,Maize,1.72012335237934
Chhattisgarh,BIJAPUR,Kharif,Rice,1.51480421293166
Chhattisgarh,BIJAPUR,Whole Year,Banana,38.9747023809524
Chhattisgarh,BILASPUR,Kharif,Maize,1.37394265619802
Chhattisgarh,BILASPUR,Kharif,Rice,1.47108410206257
Chhattisgarh,BILASPUR,Whole Year,Banana,38.3702380952381
Chhattisgarh,BILASPUR,Whole Year,Papaya,33.4666666666667
Chhattisgarh,DANTEWADA,Kharif,Cotton,0.776484674329502
Chhattisgarh,DANTEWADA,Kharif,Maize,1.61527530974517
Chhattisgarh,DANTEWADA,Kharif,Rice,1.33720110885523
Chhattisgarh,DANTEWADA,Whole Year,Banana,38.6065084462262
Chhattisgarh,DANTEWADA,Whole Year,Papaya,35.5
Chhattisgarh,DHAMTARI,Kharif,Maize,1.68920048388355
Chhattisgarh,DHAMTARI,Kharif,Rice,1.9197072236965
Chhattisgarh,DHAMTARI,Whole Year,Banana,49.0912279464285
Chhattisgarh,DHAMTARI,Whole Year,Papaya,34.0
Chhattisgarh,DURG,Kharif,Cotton,1.50670611555509
Chhattisgarh,DURG,Kharif,Maize,1.07419607939471
Chhattisgarh,DURG,Kharif,Rice,1.4444962158335
Chhattisgarh,DURG,Whole Year,Banana,33.5003969321179
Chhattisgarh,DURG,Whole Year,Cotton,1.5
Chhattisgarh,DURG,Whole Year,Papaya,40.8090062111801
Chhattisgarh,GARIYABAND,Kharif,Maize,1.44724595640322
Chhattisgarh,GARIYABAND,Kharif,Rice,1.47120084382718
Chhattisgarh,GARIYABAND,Whole Year,Banana,35.1340497737557
Chhattisgarh,JANJGIR-CHAMPA,Kharif,Maize,1.46183307594583
Chhattisgarh,JANJGIR-CHAMPA,Kharif,Rice,1.99327882752303
Chhattisgarh,JANJGIR-CHAMPA,Whole Year,Banana,33.2986099370715
Chhattisgarh,JASHPUR,Kharif,Maize,1.55688706302872
Chhattisgarh,JASHPUR,Kharif,Rice,1.17367888727874
Chhattisgarh,JASHPUR,Whole Year,Banana,32.5571277906978
Chhattisgarh,JASHPUR,Whole Year,Papaya,35.5
Chhattisgarh,KABIRDHAM,Kharif,Cotton,2.5
Chhattisgarh,KABIRDHAM,Kharif,Maize,1.17810706093196
Chhattisgarh,KABIRDHAM,Kharif,Rice,1.16183595626276
Chhattisgarh,KABIRDHAM,Whole Year,Banana,39.1592185592186
Chhattisgarh,KABIRDHAM,Whole Year,Cotton,2.5
Chhattisgarh,KANKER,Kharif,Cotton,0.068181818181818
Chhattisgarh,KANKER,Kharif,Maize,1.69427685511597
Chhattisgarh,KANKER,Kharif,Rice,1.68979492773313
Chhattisgarh,KANKER,Whole Year,Banana,42.5749082009608
Chhattisgarh,KONDAGAON,Kharif,Cotton,0.5
Chhattisgarh,KONDAGAON,Kharif,Maize,2.10576030694556
Chhattisgarh,KONDAGAON,Kharif,Rice,1.63218348553161
Chhattisgarh,KONDAGAON,Whole Year,Banana,33.6273753561254
Chhattisgarh,KORBA,Kharif,Maize,1.28765604347185
Chhattisgarh,KORBA,Kharif,Rice,1.12884951819241
Chhattisgarh,KORBA,Whole Year,Banana,32.9133333333333
Chhattisgarh,KOREA,Kharif,Maize,1.33426875870441
Chhattisgarh,KOREA,Kharif,Rice,1.16154746407216
Chhattisgarh,KOREA,Whole Year,Banana,31.1111111111111
Chhattisgarh,MAHASAMUND,Kharif,Maize,1.21273102297093
Chhattisgarh,MAHASAMUND,Kharif,Rice,1.30876076365189
Chhattisgarh,MAHASAMUND,Whole Year,Banana,45.094219924812
Chhattisgarh,MUNGELI,Kharif,Maize,1.71077897522171
Chhattisgarh,MUNGELI,Kharif,Rice,1.99675896632228
Chhattisgarh,MUNGELI,Whole Year,Banana,33.1692307692308
Chhattisgarh,NARAYANPUR,Kharif,Maize,1.99849814683784
Chhattisgarh,NARAYANPUR,Kharif,Rice,1.46979888995413
Chhattisgarh,NARAYANPUR,Whole Year,Banana,38.78125
Chhattisgarh,RAIGARH,Kharif,Maize,1.51816135424378
Chhattisgarh,RAIGARH,Kharif,Rice,1.20735630146677
Chhattisgarh,RAIGARH,Whole Year,Banana,29.3012112670812
Chhattisgarh,RAIPUR,Kharif,Cotton,1.90704433425022
Chhattisgarh,RAIPUR,Kharif,Maize,1.16794529783661
Chhattisgarh,RAIPUR,Kharif,Rice,1.37688279316356
Chhattisgarh,RAIPUR,Whole Year,Banana,43.9069805158358
Chhattisgarh,RAIPUR,Whole Year,Papaya,34.7602108036891
Chhattisgarh,RAJNANDGAON,Kharif,Cotton,2.36889140271493
Chhattisgarh,RAJNANDGAON,Kharif,Maize,1.18004941451788
Chhattisgarh,RAJNANDGAON,Kharif,Rice,1.26227550755403
Chhattisgarh,RAJNANDGAON,Whole Year,Banana,42.7540110302869
Chhattisgarh,RAJNANDGAON,Whole Year,Papaya,41.0909090909091
Chhattisgarh,SUKMA,Kharif,Maize,2.17632189304311
Chhattisgarh,SUKMA,Kharif,Rice,1.9983675030391
Chhattisgarh,SUKMA,Whole Year,Banana,35.3872458751771
Chhattisgarh,SURAJPUR,Kharif,Maize,1.70870212676263
Chhattisgarh,SURAJPUR,Kharif,Rice,1.56367876627712
Chhattisgarh,SURGUJA,Kharif,Cotton,1.14553571428571
Chhattisgarh,SURGUJA,Kharif,Maize,1.39610614585761
Chhattisgarh,SURGUJA,Kharif,Rice,1.18886932961998
Chhattisgarh,SURGUJA,Whole Year,Banana,28.7132721629935
Dadra and Nagar Haveli,DADRA AND NAGAR HAVELI,Kharif,Banana,12.0571428571429
Dadra and Nagar Haveli,DADRA AND NAGAR HAVELI,Kharif,Coconut ,71.2163663663664
Dadra and Nagar Haveli,DADRA AND NAGAR HAVELI,Kharif,Maize,0.978269537480064
Dadra and Nagar Haveli,DADRA AND NAGAR HAVELI,Kharif,Rice,1.95962928562393
Dadra and Nagar Haveli,DADRA AND NAGAR HAVELI,Rabi,Banana,25.0
Dadra and Nagar Haveli,DADRA AND NAGAR HAVELI,Rabi,Maize,1.02631578947368
Dadra and Nagar Haveli,DADRA AND NAGAR HAVELI,Rabi,Rice,1.9983050895437
Dadra and Nagar Haveli,DADRA AND NAGAR HAVELI,Winter,Banana,20.0
Dadra and Nagar Haveli,DADRA AND NAGAR HAVELI,Winter,Maize,1.0
Goa,NORTH GOA,Kharif,Rice,2.61492440253766
Goa,NORTH GOA,Rabi,Rice,2.78773333384132
Goa,NORTH GOA,Whole Year,Banana,11.3375757078717
Goa,NORTH GOA,Whole Year,Coconut ,3304.45507335752
Goa,NORTH GOA,Whole Year,Mango,1.87510164758745
Goa,SOUTH GOA,Kharif,Rice,2.44152398897929
Goa,SOUTH GOA,Rabi,Rice,2.81758980534762
Goa,SOUTH GOA,Whole Year,Banana,11.2720089274867
Goa,SOUTH GOA,Whole Year,Coconut ,3305.21999240922
Goa,SOUTH GOA,Whole Year,Mango,1.83298140140045
Gujarat,AHMADABAD,Kharif,Cotton,1.42852483116549
Gujarat,AHMADABAD,Kharif,Maize,1.52984782707005
Gujarat,AHMADABAD,Kharif,Rice,1.86611875818635
Gujarat,AHMADABAD,Summer,Rice,3.02254266359585
Gujarat,AHMADABAD,Whole Year,Banana,56.2142857142857
Gujarat,AHMADABAD,Whole Year,Cotton,1.17172369270497
Gujarat,AHMADABAD,Whole Year,Maize,1.66666666666667
Gujarat,AHMADABAD,Whole Year,Rice,1.52058432934927
Gujarat,AMRELI,Kharif,Cotton,2.70683033622452
Gujarat,AMRELI,Kharif,Maize,1.38820254285512
Gujarat,AMRELI,Kharif,Rice,1.0
Gujarat,AMRELI,Rabi,Maize,1.875
Gujarat,AMRELI,Whole Year,Banana,77.0
Gujarat,AMRELI,Whole Year,Cotton,2.86323713927227
Gujarat,AMRELI,Whole Year,Maize,1.63829787234043
Gujarat,ANAND,Kharif,Cotton,3.65669797449145
Gujarat,ANAND,Kharif,Maize,1.21666666666667
Gujarat,ANAND,Kharif,Rice,2.17997286839336
Gujarat,ANAND,Rabi,Maize,2.30753968253968
Gujarat,ANAND,Summer,Maize,1.5
Gujarat,ANAND,Summer,Rice,2.87145850324539
Gujarat,ANAND,Whole Year,Banana,73.7771362528884
Gujarat,BANAS KANTHA,Kharif,Cotton,2.92053654583464
Gujarat,BANAS KANTHA,Kharif,Maize,1.97612585532433
Gujarat,BANAS KANTHA,Rabi,Maize,2.04444444444444
Gujarat,BANAS KANTHA,Whole Year,Cotton,1.47345132743363
Gujarat,BANAS KANTHA,Whole Year,Maize,2.27692307692308
Gujarat,BHARUCH,Kharif,Cotton,1.76771516942163
Gujarat,BHARUCH,Kharif,Maize,1.36678316411277
Gujarat,BHARUCH,Kharif,Rice,1.33538350427276
Gujarat,BHARUCH,Rabi,Maize,2.12307692307692
Gujarat,BHARUCH,Summer,Maize,2.0
Gujarat,BHARUCH,Summer,Rice,3.24659391534392
Gujarat,BHARUCH,Whole Year,Banana,64.674627682241
Gujarat,BHARUCH,Whole Year,Cotton,1.21307072515667
Gujarat,BHARUCH,Whole Year,Maize,1.66666666666667
Gujarat,BHARUCH,Whole Year,Rice,0.9800796812749
Gujarat,BHAVNAGAR,Kharif,Cotton,2.73109152634855
Gujarat,BHAVNAGAR,Kharif,Maize,1.38285491197256
Gujarat,BHAVNAGAR,Kharif,Rice,1.66666666666667
Gujarat,BHAVNAGAR,Whole Year,Banana,59.7380952380952
Gujarat,BHAVNAGAR,Whole Year,Cotton,2.8156862745098
Gujarat,BHAVNAGAR,Whole Year,Maize,1.63414634146341
Gujarat,BHAVNAGAR,Whole Year,Rice,2.0
Gujarat,DANG,Kharif,Maize,1.34368407578085
Gujarat,DANG,Kharif,Rice,1.28544185473075
Gujarat,DANG,Whole Year,Banana,27.6666666666667
Gujarat,DANG,Whole Year,Maize,1.5
Gujarat,DANG,Whole Year,Rice,0.771929824561403
Gujarat,DOHAD,Kharif,Cotton,2.11299603174603
Gujarat,DOHAD,Kharif,Maize,1.19358749789617
Gujarat,DOHAD,Kharif,Rice,0.863684763653411
Gujarat,DOHAD,Rabi,Maize,1.8690192561725
Gujarat,GANDHINAGAR,Kharif,Cotton,3.36519591933908
Gujarat,GANDHINAGAR,Kharif,Maize,1.35622710622711
Gujarat,GANDHINAGAR,Kharif,Rice,2.40412001467924
Gujarat,GANDHINAGAR,Rabi,Maize,1.6
Gujarat,GANDHINAGAR,Summer,Rice,2.97777777777778
Gujarat,GANDHINAGAR,Whole Year,Banana,53.1926605504587
Gujarat,GANDHINAGAR,Whole Year,Cotton,3.21875
Gujarat,GANDHINAGAR,Whole Year,Maize,1.33333333333333
Gujarat,GANDHINAGAR,Whole Year,Rice,2.69444444444444
Gujarat,JAMNAGAR,Kharif,Cotton,3.50414754419487
Gujarat,JAMNAGAR,Kharif,Maize,1.33375020398963
Gujarat,JAMNAGAR,Whole Year,Cotton,2.77458033573141
Gujarat,JAMNAGAR,Whole Year,Maize,1.66666666666667
Gujarat,JUNAGADH,Kharif,Cotton,3.87049496566012
Gujarat,JUNAGADH,Kharif,Maize,1.25
Gujarat,JUNAGADH,Kharif,Rice,2.5
Gujarat,JUNAGADH,Rabi,Maize,1.92682926829268
Gujarat,JUNAGADH,Whole Year,Banana,48.3055555555556
Gujarat,JUNAGADH,Whole Year,Cotton,3.24
Gujarat,JUNAGADH,Whole Year,Maize,1.71428571428571
Gujarat,JUNAGADH,Whole Year,Rice,2.0
Gujarat,KACHCHH,Kharif,Cotton,3.18043345376999
Gujarat,KACHCHH,Kharif,Maize,1.70588235294118
Gujarat,KACHCHH,Whole Year,Banana,68.9270833333333
Gujarat,KACHCHH,Whole Year,Cotton,1.63745019920319
Gujarat,KHEDA,Kharif,Cotton,2.66490804493707
Gujarat,KHEDA,Kharif,Maize,1.65023110274774
Gujarat,KHEDA,Kharif,Rice,2.01168720802957
Gujarat,KHEDA,Rabi,Maize,1.93055555555556
Gujarat,KHEDA,Summer,Maize,1.53846153846154
Gujarat,KHEDA,Summer,Rice,3.16724161133786
Gujarat,KHEDA,Whole Year,Banana,54.7458412780447
Gujarat,KHEDA,Whole Year,Cotton,1.67701863354037
Gujarat,KHEDA,Whole Year,Maize,1.98026315789474
Gujarat,KHEDA,Whole Year,Rice,1.75771208226221
Gujarat,MAHESANA,Kharif,Cotton,2.59581970154144
Gujarat,MAHESANA,Kharif,Maize,1.3769696969697
Gujarat,MAHESANA,Kharif,Rice,1.907006151805
Gujarat,MAHESANA,Rabi,Maize,2.0
Gujarat,MAHESANA,Whole Year,Cotton,1.98598598598599
Gujarat,MAHESANA,Whole Year,Rice,1.97826086956522
Gujarat,NARMADA,Kharif,Cotton,2.55168231710536
Gujarat,NARMADA,Kharif,Maize,1.44435252327681
Gujarat,NARMADA,Kharif,Rice,0.835445574797686
Gujarat,NARMADA,Rabi,Maize,2.06686046511628
Gujarat,NARMADA,Summer,Maize,2.08333333333333
Gujarat,NARMADA,Summer,Rice,1.0
Gujarat,NARMADA,Whole Year,Banana,67.9565107614745
Gujarat,NAVSARI,Kharif,Rice,2.4355182584916
Gujarat,NAVSARI,Summer,Rice,3.13012098005142
Gujarat,NAVSARI,Whole Year,Banana,68.9666666666667
Gujarat,PANCH MAHALS,Kharif,Cotton,2.01916290913825
Gujarat,PANCH MAHALS,Kharif,Maize,1.19800776769223
Gujarat,PANCH MAHALS,Kharif,Rice,0.766420650763844
Gujarat,PANCH MAHALS,Rabi,Maize,1.50807183021948
Gujarat,PANCH MAHALS,Summer,Maize,2.25964912280702
Gujarat,PANCH MAHALS,Summer,Rice,3.28166666666667
Gujarat,PANCH MAHALS,Whole Year,Banana,62.4761904761905
Gujarat,PANCH MAHALS,Whole Year,Cotton,2.20833333333333
Gujarat,PANCH MAHALS,Whole Year,Maize,1.43720441408303
Gujarat,PANCH MAHALS,Whole Year,Rice,1.18875838926175
Gujarat,PATAN,Kharif,Cotton,1.83175110244421
Gujarat,PATAN,Rabi,Maize,1.95652173913043
Gujarat,PORBANDAR,Kharif,Cotton,3.41374695602362
Gujarat,PORBANDAR,Kharif,Maize,1.0
Gujarat,PORBANDAR,Rabi,Maize,1.8
Gujarat,RAJKOT,Kharif,Cotton,3.64009656401138
Gujarat,RAJKOT,Kharif,Maize,1.305630282416
Gujarat,RAJKOT,Whole Year,Cotton,3.67732962447844
Gujarat,SABAR KANTHA,Kharif,Cotton,2.65066412709332
Gujarat,SABAR KANTHA,Kharif,Maize,1.44870574347769
Gujarat,SABAR KANTHA,Kharif,Rice,1.90324785439498
Gujarat,SABAR KANTHA,Rabi,Maize,1.63265306122449
Gujarat,SABAR KANTHA,Summer,Maize,1.88491212770854
Gujarat,SABAR KANTHA,Whole Year,Banana,36.0
Gujarat,SABAR KANTHA,Whole Year,Cotton,2.35983263598326
Gujarat,SABAR KANTHA,Whole Year,Maize,1.85845129059117
Gujarat,SABAR KANTHA,Whole Year,Rice,1.84228187919463
Gujarat,SURAT,Kharif,Cotton,2.39678070126354
Gujarat,SURAT,Kharif,Maize,1.37195700985175
Gujarat,SURAT,Kharif,Rice,2.00677957100564
Gujarat,SURAT,Rabi,Maize,1.7
Gujarat,SURAT,Summer,Maize,1.88888888888889
Gujarat,SURAT,Summer,Rice,3.14011041044884
Gujarat,SURAT,Whole Year,Banana,67.6424575341775
Gujarat,SURAT,Whole Year,Cotton,2.6
Gujarat,SURAT,Whole Year,Maize,2.23076923076923
Gujarat,SURAT,Whole Year,Rice,1.82051282051282
Gujarat,SURENDRANAGAR,Kharif,Cotton,1.903426786058
Gujarat,SURENDRANAGAR,Kharif,Maize,1.0
Gujarat,SURENDRANAGAR,Kharif,Rice,1.68904151404151
Gujarat,SURENDRANAGAR,Whole Year,Cotton,1.7579105976896
Gujarat,SURENDRANAGAR,Whole Year,Rice,2.0
Gujarat,TAPI,Kharif,Cotton,1.93674519392288
Gujarat,TAPI,Kharif,Maize,1.40611111111111
Gujarat,TAPI,Kharif,Rice,1.97255470233005
Gujarat,TAPI,Rabi,Maize,1.5
Gujarat,TAPI,Summer,Maize,2.0
Gujarat,TAPI,Summer,Rice,2.94774114774115
Gujarat,TAPI,Whole Year,Banana,74.3
Gujarat,VADODARA,Kharif,Cotton,2.49627296932865
Gujarat,VADODARA,Kharif,Maize,1.58348126817397
Gujarat,VADODARA,Kharif,Rice,1.0240479594095
Gujarat,VADODARA,Rabi,Maize,2.26915224275137
Gujarat,VADODARA,Summer,Maize,2.09506947797629
Gujarat,VADODARA,Whole Year,Banana,69.0815249752842
Gujarat,VADODARA,Whole Year,Cotton,1.64285714285714
Gujarat,VADODARA,Whole Year,Maize,1.75406504065041
Gujarat,VADODARA,Whole Year,Rice,1.0
Gujarat,VALSAD,Kharif,Maize,1.0
Gujarat,VALSAD,Kharif,Rice,1.98473297694612
Gujarat,VALSAD,Summer,Rice,3.06621002938104
Gujarat,VALSAD,Whole Year,Banana,56.4930555555556
Gujarat,VALSAD,Whole Year,Maize,1.0
Gujarat,VALSAD,Whole Year,Rice,1.76073619631902
Haryana,AMBALA,Kharif,Cotton,0.0
Haryana,AMBALA,Kharif,Maize,2.443212379127
Haryana,AMBALA,Kharif,Rice,3.28716111043703
Haryana,BHIWANI,Kharif,Cotton,2.36053663945181
Haryana,BHIWANI,Kharif,Maize,0.0
Haryana,BHIWANI,Kharif,Rice,2.35561328057662
Haryana,BHIWANI,Whole Year,Cotton,1.54545454545455
Haryana,FARIDABAD,Kharif,Cotton,0.0
Haryana,FARIDABAD,Kharif,Maize,2.14633298503832
Haryana,FARIDABAD,Kharif,Rice,2.57713883665189
Haryana,FARIDABAD,Whole Year,Banana,0.0
Haryana,FATEHABAD,Kharif,Cotton,3.37673080930294
Haryana,FATEHABAD,Kharif,Maize,0.0
Haryana,FATEHABAD,Kharif,Rice,3.62849192112674
Haryana,FATEHABAD,Whole Year,Cotton,1.7962962962963
Haryana,FATEHABAD,Whole Year,Grapes,6.41824526420738
Haryana,GURGAON,Kharif,Cotton,0.0
Haryana,GURGAON,Kharif,Maize,0.0
Haryana,GURGAON,Kharif,Rice,2.7900024790378
Haryana,HISAR,Kharif,Cotton,2.91546833308683
Haryana,HISAR,Kharif,Maize,0.0
Haryana,HISAR,Kharif,Rice,2.37614250879823
Haryana,HISAR,Whole Year,Cotton,1.88125
Haryana,JHAJJAR,Kharif,Cotton,2.19986576595329
Haryana,JHAJJAR,Kharif,Maize,0.0
Haryana,JHAJJAR,Kharif,Rice,1.75438678384018
Haryana,JHAJJAR,Whole Year,Banana,0.0
Haryana,JHAJJAR,Whole Year,Cotton,1.5
Haryana,JHAJJAR,Whole Year,Mango,0.016
Haryana,JIND,Kharif,Cotton,2.7350701481513
Haryana,JIND,Kharif,Maize,1.03214535290007
Haryana,JIND,Kharif,Rice,2.37923393971743
Haryana,JIND,Whole Year,Cotton,1.7
Haryana,KAITHAL,Kharif,Cotton,2.87534967663225
Haryana,KAITHAL,Kharif,Maize,0.333333333333333
Haryana,KAITHAL,Kharif,Rice,2.73472879762051
Haryana,KAITHAL,Whole Year,Cotton,1.5
Haryana,KAITHAL,Whole Year,Mango,5.18867924528302
Haryana,KARNAL,Kharif,Cotton,0.0
Haryana,KARNAL,Kharif,Maize,3.11683116133892
Haryana,KARNAL,Kharif,Rice,2.96074897097494
Haryana,KARNAL,Whole Year,Grapes,0.2
Haryana,KURUKSHETRA,Kharif,Cotton,0.0
Haryana,KURUKSHETRA,Kharif,Maize,1.65440635518071
Haryana,KURUKSHETRA,Kharif,Rice,3.47756139772657
Haryana,KURUKSHETRA,Whole Year,Banana,0.0
Haryana,MAHENDRAGARH,Kharif,Cotton,2.32019395758612
Haryana,MAHENDRAGARH,Kharif,Maize,0.0
Haryana,MAHENDRAGARH,Whole Year,Cotton,1.57142857142857
Haryana,MEWAT,Kharif,Rice,2.71402366501862
Haryana,PALWAL,Kharif,Cotton,4.5662100456621
Haryana,PALWAL,Kharif,Maize,3.84615384615385
Haryana,PALWAL,Kharif,Rice,2.74420117153951
Haryana,PANCHKULA,Kharif,Cotton,0.0
Haryana,PANCHKULA,Kharif,Maize,2.25100191742307
Haryana,PANCHKULA,Kharif,Rice,2.87389213638106
Haryana,PANCHKULA,Whole Year,Mango,0.029411764705882
Haryana,PANIPAT,Kharif,Cotton,0.0
Haryana,PANIPAT,Kharif,Maize,0.0
Haryana,PANIPAT,Kharif,Rice,2.42473886952784
Haryana,PANIPAT,Whole Year,Banana,0.0
Haryana,PANIPAT,Whole Year,Mango,2.63646909352041
Haryana,REWARI,Kharif,Cotton,2.42886974433594
Haryana,REWARI,Kharif,Maize,0.0
Haryana,REWARI,Kharif,Rice,3.37055002593324
Haryana,REWARI,Whole Year,Cotton,1.5
Haryana,ROHTAK,Kharif,Cotton,2.00823382064703
Haryana,ROHTAK,Kharif,Maize,1.83680351735682
Haryana,ROHTAK,Kharif,Rice,1.60835144833769
Haryana,ROHTAK,Whole Year,Cotton,0.833333333333333
Haryana,SIRSA,Kharif,Cotton,3.13292348717006
Haryana,SIRSA,Kharif,Maize,0.0
Haryana,SIRSA,Kharif,Rice,3.10810733182375
Haryana,SIRSA,Whole Year,Cotton,1.75111111111111
Haryana,SONIPAT,Kharif,Cotton,2.55751706674363
Haryana,SONIPAT,Kharif,Maize,2.71212857247386
Haryana,SONIPAT,Kharif,Rice,2.16577837589058
Haryana,SONIPAT,Whole Year,Banana,0.0
Haryana,SONIPAT,Whole Year,Cotton,1.5
Haryana,SONIPAT,Whole Year,Mango,4.06421480743692
Haryana,YAMUNANAGAR,Kharif,Cotton,0.0
Haryana,YAMUNANAGAR,Kharif,Maize,2.45877948572875
Haryana,YAMUNANAGAR,Kharif,Rice,3.24447462995937
Haryana,YAMUNANAGAR,Whole Year,Mango,3.61454671657701
Himachal Pradesh,BILASPUR,Kharif,Cotton,0.75
Himachal Pradesh,BILASPUR,Kharif,Maize,1.98905396654832
Himachal Pradesh,BILASPUR,Kharif,Rice,1.61118334952311
Himachal Pradesh,BILASPUR,Whole Year,Cotton,0.5
Himachal Pradesh,CHAMBA,Kharif,Maize,2.39569025606431
Himachal Pradesh,CHAMBA,Kharif,Rice,1.48558573083003
Himachal Pradesh,HAMIRPUR,Kharif,Cotton,0.666666666666667
Himachal Pradesh,HAMIRPUR,Kharif,Maize,1.88016722022288
Himachal Pradesh,HAMIRPUR,Kharif,Rice,1.34017888234528
Himachal Pradesh,HAMIRPUR,Whole Year,Cotton,0.5
Himachal Pradesh,KANGRA,Kharif,Cotton,0.464705882352941
Himachal Pradesh,KANGRA,Kharif,Maize,1.52803786728394
Himachal Pradesh,KANGRA,Kharif,Rice,1.42093647185231
Himachal Pradesh,KANGRA,Whole Year,Cotton,0.517241379310345
Himachal Pradesh,KINNAUR,Kharif,Cotton,0.375
Himachal Pradesh,KINNAUR,Kharif,Maize,2.20622980202756
Himachal Pradesh,KINNAUR,Kharif,Rice,1.47772174311526
Himachal Pradesh,KULLU,Kharif,Maize,2.61725178828421
Himachal Pradesh,KULLU,Kharif,Rice,1.35654025954617
Himachal Pradesh,LAHUL AND SPITI,Kharif,Maize,2.20438571161278
Himachal Pradesh,MANDI,Kharif,Cotton,1.0
Himachal Pradesh,MANDI,Kharif,Maize,2.78064196280206
Himachal Pradesh,MANDI,Kharif,Rice,1.41874992194209
Himachal Pradesh,SHIMLA,Kharif,Maize,2.21240506032885
Himachal Pradesh,SHIMLA,Kharif,Rice,1.06512202707341
Himachal Pradesh,SIRMAUR,Kharif,Cotton,0.833333333333333
Himachal Pradesh,SIRMAUR,Kharif,Maize,2.8418399610832
Himachal Pradesh,SIRMAUR,Kharif,Rice,1.67214208723429
Himachal Pradesh,SIRMAUR,Whole Year,Cotton,0.666666666666667
Himachal Pradesh,SOLAN,Kharif,Cotton,0.539506777929807
Himachal Pradesh,SOLAN,Kharif,Maize,2.14471612589255
Himachal Pradesh,SOLAN,Kharif,Rice,2.01385119233543
Himachal Pradesh,SOLAN,Whole Year,Cotton,0.6
Himachal Pradesh,UNA,Kharif,Maize,2.01623669713567
Himachal Pradesh,UNA,Kharif,Rice,2.08614323025422
Himachal Pradesh,UNA,Whole Year,Cotton,0.5
Jammu and Kashmir ,ANANTNAG,Kharif,Maize,1.058879945873
Jammu and Kashmir ,ANANTNAG,Kharif,Rice,1.88755880765243
Jammu and Kashmir ,BADGAM,Kharif,Maize,0.781358808894649
Jammu and Kashmir ,BADGAM,Kharif,Rice,1.60639792139688
Jammu and Kashmir ,BANDIPORA,Kharif,Maize,0.877263924211055
Jammu and Kashmir ,BANDIPORA,Kharif,Rice,1.97143439218796
Jammu and Kashmir ,BARAMULLA,Kharif,Maize,0.844908845282412
Jammu and Kashmir ,BARAMULLA,Kharif,Rice,1.7177381312131
Jammu and Kashmir ,DODA,Kharif,Maize,1.13701137628897
Jammu and Kashmir ,DODA,Kharif,Rice,1.01468374133939
Jammu and Kashmir ,GANDERBAL,Kharif,Maize,0.947923461878128
Jammu and Kashmir ,GANDERBAL,Kharif,Rice,1.89910112607135
Jammu and Kashmir ,JAMMU,Kharif,Cotton,0.503030303030303
Jammu and Kashmir ,JAMMU,Kharif,Maize,1.61180985988556
Jammu and Kashmir ,JAMMU,Kharif,Rice,1.51561897719889
Jammu and Kashmir ,KARGIL,Kharif,Maize,2.5
Jammu and Kashmir ,KATHUA,Kharif,Cotton,0.472307692307692
Jammu and Kashmir ,KATHUA,Kharif,Maize,2.11377983282148
